,Angles,Times,RSSI,POS
170,0.10833078115826877,1764581597.7006164,"(1.2256066799163818, 4.820765972137451, 8.67721176147461, 0.8268324136734009)",-30.3
171,0.18055130193044788,1764581597.9130988,"(1.2250550985336304, 4.225892066955566, 11.029123306274414, 0.9922415614128113)",-30.9
172,0.18055130193044788,1764581598.128889,"(1.1121772527694702, 3.762566566467285, 12.257540702819824, 1.1707267761230469)",-30.8
173,0.18055130193044788,1764581598.346892,"(1.1585488319396973, 3.9412145614624023, 11.227577209472656, 1.0793721675872803)",-29.6
174,0.18055130193044788,1764581598.565266,"(1.4529023170471191, 5.819706439971924, 12.703512191772461, 1.2663922309875488)",-27.9
175,0.10833078115826877,1764581598.7805634,"(1.518692970275879, 5.859767913818359, 9.647377014160156, 1.1581408977508545)",-26.6
176,0.036110260386089665,1764581599.0000145,"(1.536207914352417, 7.043582916259766, 8.912519454956055, 0.9963057041168213)",-25.2
177,0.036110260386089665,1764581599.2124178,"(1.2314636707305908, 6.527994632720947, 6.922135829925537, 0.9167352914810181)",-24.4
178,-0.03611026038608944,1764581599.4340906,"(1.1999410390853882, 6.503801345825195, 5.885202884674072, 0.7003478407859802)",-24.0
179,-0.03611026038608944,1764581599.6531124,"(1.4018666744232178, 7.411899566650391, 6.115213394165039, 0.688575267791748)",-23.5
180,-0.03611026038608944,1764581599.8662307,"(1.3905386924743652, 8.278545379638672, 7.813922882080078, 0.9456475973129272)",-23.2
181,0.036110260386089665,1764581600.0843704,"(1.3596644401550293, 7.777265548706055, 8.359479904174805, 0.8247315287590027)",-23.7
182,-0.03611026038608944,1764581600.2996893,"(1.5968856811523438, 6.599586486816406, 6.475790977478027, 0.708228349685669)",-24.0
183,0.10833078115826877,1764581600.515798,"(1.208691120147705, 5.400328636169434, 9.89731502532959, 1.172554612159729)",-24.0
184,0.036110260386089665,1764581600.7377849,"(2.226531505584717, 10.010429382324219, 11.745198249816895, 0.856458306312561)",-23.9
185,0.036110260386089665,1764581600.955476,"(1.5417499542236328, 7.516666889190674, 8.579837799072266, 1.0021181106567383)",-23.2
186,0.036110260386089665,1764581601.1667259,"(1.376152515411377, 6.984618663787842, 8.542118072509766, 0.9646562337875366)",-22.6
187,0.036110260386089665,1764581601.3870244,"(0.9876103401184082, 5.012855052947998, 5.679548263549805, 0.6912280321121216)",-22.0
188,0.036110260386089665,1764581601.5991817,"(1.581065058708191, 8.818449020385742, 10.231599807739258, 0.9652798175811768)",-22.0
189,0.036110260386089665,1764581601.8204167,"(1.2193543910980225, 5.907549858093262, 6.3128156661987305, 0.7376940250396729)",-21.8
190,0.036110260386089665,1764581602.0366688,"(1.334804654121399, 6.048055171966553, 6.62722635269165, 0.6226047277450562)",-21.4
191,0.036110260386089665,1764581602.2577796,"(1.514185905456543, 6.6855268478393555, 7.476214408874512, 0.8306050300598145)",-21.0
192,0.036110260386089665,1764581602.4651024,"(1.3285198211669922, 6.147922992706299, 6.758302688598633, 0.8005242943763733)",-20.6
193,0.036110260386089665,1764581602.6907694,"(1.3652533292770386, 5.868961334228516, 6.307279586791992, 0.7004306316375732)",-20.3
194,-0.03611026038608944,1764581602.902492,"(1.2559162378311157, 6.314792633056641, 5.844386577606201, 0.6870192289352417)",-20.0
195,-0.03611026038608944,1764581603.1187196,"(1.2703936100006104, 5.9841461181640625, 5.726573944091797, 0.6417526006698608)",-19.9
